MES,DIA,DANE,TIPOJUEGO,NOMBRE_LOTERIA,NOMBRE_MODALIDAD,NUMEROAPOSTADO,EDAD,GENERO,VALORAPOSTADO,JORNADA
1,27,condoto,dobleacierto 4c 2500,culona dia,dobleacierto 4cif 2500,1230,65,f,250,Mañana
1,6,riosucio,chance,cafetero dia,tres cifras directo,038,67,f,111,Mañana
1,6,riosucio,chance,cafetero dia,tres cifras directo,111,67,f,107,Mañana
1,6,riosucio,chance,cafetero dia,tres cifras directo,159,67,f,107,Mañana
1,6,riosucio,chance,cafetero dia,tres cifras directo,215,67,f,107,Mañana
1,6,riosucio,chance,cafetero dia,tres cifras directo,227,67,f,107,Mañana
1,6,riosucio,chance,cafetero dia,tres cifras directo,716,67,f,107,Mañana
1,6,riosucio,chance,cafetero dia,tres cifras directo,888,67,f,107,Mañana
1,22,quibdó,chance,chontico dia,cuatro cifras directo,0202,50,f,31,Mañana
1,22,quibdó,chance,chontico dia,cuatro cifras directo,0278,50,f,26,Mañana
1,22,quibdó,chance,chontico dia,cuatro cifras directo,0459,50,f,26,Mañana
1,22,quibdó,chance,chontico dia,cuatro cifras directo,1000,50,f,26,Mañana
1,22,quibdó,chance,chontico dia,cuatro cifras directo,2002,50,f,26,Mañana
1,22,quibdó,chance,chontico dia,cuatro cifras directo,2199,50,f,26,Mañana
1,22,quibdó,chance,chontico dia,cuatro cifras directo,2222,50,f,26,Mañana
1,22,quibdó,chance,chontico dia,cuatro cifras directo,2424,50,f,26,Mañana
